Name,Twitter_username,Account_start_time,Account_ID,Sex,Birthplace,Instagram_username,Political_party
Bill Stanley,billstanley,2009-05-08T00:00:00Z,38628901,male,United States of America,,Republican Party
Bill Walker,akgovbillwalker,,,male,United States of America,,independent politician
Bill Weld,GovBillWeld,2016-05-23T00:00:00Z,734783792502575105,male,United States of America,govbillweld,Republican Party
Bill Weld,GovBillWeld,2016-05-23T00:00:00Z,734783792502575105,male,United States of America,govbillweld,Libertarian Party
Bill White,BillWhiteForTX,2013-10-29T00:00:00Z,2162342814,male,United States of America,,Democratic Party
Bill de Blasio,BilldeBlasio,2012-01-27T00:00:00Z,476193064,male,United States of America,,Democratic Party
Billy Long,USRepLong,2013-05-20T00:00:00Z,1444015610,male,United States of America,,Republican Party
Blaine Luetkemeyer,RepBlaine,2013-09-09T00:00:00Z,1849261916,male,United States of America,,Republican Party
Blake Farenthold,farenthold,2008-12-05T00:00:00Z,17896154,male,United States of America,farenthold,Republican Party
Bob Barr,bobbarr,,,male,United States of America,,Republican Party
Bob Barr,bobbarr,,,male,United States of America,,Libertarian Party
Bob Brady,RepBrady,,,male,United States of America,repbrady,Democratic Party
Bob Casey Jr.,bob_casey,2009-12-02T00:00:00Z,94154021,male,United States of America,senbobcasey,Democratic Party
Bob Casey Jr.,bob_casey,2010-07-27T00:00:00Z,171598736,male,United States of America,senbobcasey,Democratic Party
Bob Casey Jr.,SenBobCasey,2009-12-02T00:00:00Z,94154021,male,United States of America,senbobcasey,Democratic Party
Bob Casey Jr.,SenBobCasey,2010-07-27T00:00:00Z,171598736,male,United States of America,senbobcasey,Democratic Party
Bob Cashell,MayorCashell,2009-11-12T00:00:00Z,89582786,male,United States of America,,Republican Party
Bob Cashell,MayorCashell,2009-11-12T00:00:00Z,89582786,male,United States of America,,Democratic Party
Bob Corker,senbobcorker,2009-09-10T00:00:00Z,73303753,male,United States of America,senbobcorker,Republican Party
Bob Cortes,CortesBob,2012-06-19T00:00:00Z,612777130,male,United States of America,,Republican Party
Bob Dold,RepDold,2011-01-31T00:00:00Z,245408102,male,United States of America,,Republican Party
Bob Dole,SenatorDole,2015-06-23T00:00:00Z,3342812001,male,United States of America,,Republican Party
Bob Ehrlich,gov_ehrlich,2014-01-14T00:00:00Z,2291465684,male,United States of America,,Republican Party
Bob Gibbs,RepBobGibbs,2011-01-06T00:00:00Z,234822928,male,United States of America,repbobgibbs,Republican Party
Bob Goodlatte,RepGoodlatte,2009-05-05T00:00:00Z,37920978,male,United States of America,bobgoodlatte,Republican Party
Bob Hall,senbobhall,2014-12-16T00:00:00Z,2932615572,male,United States of America,,Republican Party
Bob Hasegawa,bhasegawa,2009-04-30T00:00:00Z,36793789,male,United States of America,,Washington State Democratic Party
Bob Hugin,BobHugin,2018-01-04T00:00:00Z,949089035556982786,male,United States of America,,Republican Party
Bob Latta,BobLatta,2008-07-11T00:00:00Z,15394954,male,United States of America,boblatta,Republican Party
Bob McDonnell,BobMcDonnell,,,male,United States of America,,Republican Party
Bob Young,BobYoungJr,2017-06-23T00:00:00Z,878286133041475584,male,United States of America,,
Bobbie Richardson,ncreprichardson,,t2070885673,female,United States of America,,Democratic Party
Bobby Jindal,bobbyjindal,2008-10-30T00:00:00Z,17078632,male,United States of America,bobbyjindal,Republican Party
Bobby Rush,RepBobbyRush,2011-05-25T00:00:00Z,305216911,male,United States of America,,Democratic Party
Bobby Scott,BobbyScott,2010-07-01T00:00:00Z,161791703,male,United States of America,repbobbyscott,Democratic Party
Bonnie Watson Coleman,RepBonniekelvin,,,female,United States of America,repbonnie,Democratic Party
Boris Johnson,BorisJohnson,2015-04-01T00:00:00Z,3131144855,male,United States of America,borisjohnsonuk,Conservative Party
Boyd K. Rutherford,boydkrutherford,,,male,United States of America,boydkrutherford,Republican Party
Brad Ashford,RepBradAshford,2015-01-06T00:00:00Z,2964351843,male,United States of America,,Republican Party
Brad Ashford,RepBradAshford,2015-01-06T00:00:00Z,2964351843,male,United States of America,,Democratic Party
Brad Halbrook,bradhalbrook,2012-11-04T00:00:00Z,925314427,male,United States of America,,Republican Party
Brad Little,LtGovBradLittle,,,male,United States of America,governorbradlittle,Republican Party
Brad Schneider,repschneider,2013-01-08T00:00:00Z,1071840474,male,United States of America,repschneider,Democratic Party
Brad Sherman,BradSherman,2009-04-10T00:00:00Z,30216513,male,United States of America,,Democratic Party
Brad Wenstrup,RepBradWenstrup,2012-03-08T00:00:00Z,518644221,male,United States of America,repbradwenstrup,Republican Party
Bradford Hill,repbradhill,,,male,United States of America,,Republican Party
Bradley Byrne,RepByrne,2013-12-19T00:00:00Z,2253968388,male,United States of America,repbyrne,Republican Party
Bradley Byrne,RepByrne,2013-12-19T00:00:00Z,2253968388,male,United States of America,repbyrne,Democratic Party
"Bradley Jones, Jr.",RepBradJones,,,male,United States of America,,Republican Party
Brandon Dillon,BrandonDillon75,2010-03-05T00:00:00Z,120184055,male,United States of America,,Democratic Party
Brandon Presley,BrandonPresley,2010-08-08T00:00:00Z,175953481,male,United States of America,,Democratic Party
Brandon Smith,Smithkysenate,,,male,United States of America,,Republican Party
Brenda Jones,iam_brendajones,,,female,United States of America,iam_brendajones,Democratic Party
Brenda Jones,VoteBrendaJones,,,female,United States of America,iam_brendajones,Democratic Party
Brenda Jones,iam_brendajones,,,female,United States of America,iam_brendajones,Democratic Party
Brenda Jones,VoteBrendaJones,,,female,United States of America,iam_brendajones,Democratic Party
Brenda Lawrence,RepLawrence,2014-11-05T00:00:00Z,2863006655,female,United States of America,repbrendalawrence,Democratic Party
Brenda Pogge,BrendaPogge,2013-07-10T00:00:00Z,1583380656,female,United States of America,,Republican Party
Brendan F. Boyle,RepBrendanBoyle,2010-12-27T00:00:00Z,231108733,male,United States of America,,Democratic Party
Brett Guthrie,brettguthrie,2010-02-15T00:00:00Z,114607567,male,United States of America,,Republican Party
Brian Babin,RepBrianBabin,2014-12-18T00:00:00Z,2929491549,male,United States of America,,Republican Party
Brian Crain,SenatorCrain,2009-10-02T00:00:00Z,79240245,male,United States of America,,Republican Party
Brian E. Frosh,BrianFrosh,2012-08-07T00:00:00Z,743292565,male,United States of America,,Democratic Party
Brian Egolf,BrianEgolf,,,male,United States of America,,Democratic Party
Brian Evans,croon1,2009-04-06T00:00:00Z,29122382,male,United States of America,,Democratic Party
Brian Fitzpatrick,repbrianfitz,2017-01-03T00:00:00Z,816303263586914304,male,United States of America,repbrianfitz,Republican Party
Brian Higgins,RepBrianHiggins,2009-04-20T00:00:00Z,33576489,male,United States of America,repbrianhiggins,Democratic Party
Brian Kelsey,BrianKelsey,2010-07-02T00:00:00Z,162126945,male,United States of America,,Republican Party
Brian Kemp,BrianKempGA,2009-06-15T00:00:00Z,47437206,male,United States of America,govkemp,Republican Party
Brian Kolb,gopldrbriankolb,,,male,United States of America,,Republican Party
Brian Mast,BrianMastFL,2016-12-28T00:00:00Z,814103950404239360,male,United States of America,repbrianmast,Republican Party
Brian Mast,repbrianmast,2016-12-28T00:00:00Z,814103950404239360,male,United States of America,repbrianmast,Republican Party
Brian Mast,BrianMastFL,2015-04-24T00:00:00Z,3170031728,male,United States of America,repbrianmast,Republican Party
Brian Mast,repbrianmast,2015-04-24T00:00:00Z,3170031728,male,United States of America,repbrianmast,Republican Party
Brian P. Kavanagh,briankavanaghny,2012-01-22T00:00:00Z,471454646,male,United States of America,,Democratic Party
Brian P. Stack,mayorstack,2015-02-25T00:00:00Z,3062158491,male,United States of America,,Democratic Party
Brian Sandoval,BrianSandoval,2019-02-09T00:00:00Z,1094296143897550856,male,United States of America,,Republican Party
Brian Sandoval,govsandoval,2019-02-09T00:00:00Z,1094296143897550856,male,United States of America,,Republican Party
Brian Sandoval,BrianSandoval,2020-01-03T00:00:00Z,1213111192496959489,male,United States of America,,Republican Party
Brian Sandoval,govsandoval,2020-01-03T00:00:00Z,1213111192496959489,male,United States of America,,Republican Party
Brian Schatz,brianschatz,2009-06-16T00:00:00Z,47747074,male,United States of America,,Democratic Party
Brian Schatz,SenBrianSchatz,2009-06-16T00:00:00Z,47747074,male,United States of America,,Democratic Party
Brian Schatz,brianschatz,2013-03-12T00:00:00Z,1262099252,male,United States of America,,Democratic Party
Brian Schatz,SenBrianSchatz,2013-03-12T00:00:00Z,1262099252,male,United States of America,,Democratic Party
Brian Sims,BrianSimsPA,2011-09-07T00:00:00Z,369613362,male,United States of America,briansimspa,Democratic Party
Brianna Westbrook,BWestbrookAZ8,2017-02-13T00:00:00Z,831308549372260352,female,United States of America,,
Brianna Wu,BriannaWu,2018-11-20T00:00:00Z,1065017465888038912,female,United States of America,spacekatgal,
Brianna Wu,Spacekatgal,2018-11-20T00:00:00Z,1065017465888038912,female,United States of America,spacekatgal,
Brianna Wu,BriannaWu,2008-11-09T00:00:00Z,17264476,female,United States of America,spacekatgal,
Brianna Wu,Spacekatgal,2008-11-09T00:00:00Z,17264476,female,United States of America,spacekatgal,
Brianne Nadeau,brianneknadeau,2009-07-13T00:00:00Z,56490073,female,United States of America,,Democratic Party
Bruce Hyer,brucehyer,2010-01-10T00:00:00Z,103772503,male,United States of America,,New Democratic Party
Bruce Hyer,brucehyer,2010-01-10T00:00:00Z,103772503,male,United States of America,,independent politician
Bruce Hyer,brucehyer,2010-01-10T00:00:00Z,103772503,male,United States of America,,Green Party of Canada
Bruce Kraus,brucekraus,2011-01-20T00:00:00Z,240785083,male,United States of America,,Democratic Party
Bruce Maloch,bmaloch,2019-07-30T00:00:00Z,1156377289388695552,male,United States of America,,Democratic Party
Bruce Poliquin,RepPoliquin,2014-12-19T00:00:00Z,2932617195,male,United States of America,,Republican Party
Bruce Rauner,BruceRauner,,t2090462377,male,United States of America,brucerauner,Republican Party
Bruce Tarr,SenBruceTarr,,,male,United States of America,,Republican Party
Bruce Westerman,RepWesterman,2014-10-30T00:00:00Z,2852998461,male,United States of America,,Republican Party
Brune Poirson,brunepoirson,2014-09-07T00:00:00Z,2796422286,female,United States of America,,La République En Marche
Bryan Steil,RepBryanSteil,2018-12-19T00:00:00Z,1075205691621720064,male,United States of America,repbryansteil,Republican Party
Bryce Reeves,ReevesVA,2010-03-19T00:00:00Z,124560631,male,United States of America,,Republican Party
Buddy Carter,RepBuddyCarter,2015-01-12T00:00:00Z,2973870195,male,United States of America,,Republican Party
Buddy Fowler,DelBFowler,2017-04-06T00:00:00Z,849992262004219904,male,United States of America,,Republican Party
Burgess Owens,BurgessOwens,,,male,United States of America,burgessowens,Republican Party
Byron Brown,MayorByronBrown,2010-07-23T00:00:00Z,170011008,male,United States of America,mayorbyronbrown716,Democratic Party
Cal Cunningham,CalforNC,2009-11-24T00:00:00Z,92397793,male,United States of America,calfornc,Democratic Party
Campbell Cavasso,camcavasso,2010-05-07T00:00:00Z,141036249,male,United States of America,,Republican Party
Candice Keller,votecandice16,2019-08-05T00:00:00Z,1158444132005765121,female,United States of America,votecandicekeller,Republican Party
Candice Miller,CandiceMiller,2008-06-30T00:00:00Z,15281676,female,United States of America,repcandicemiller,Republican Party
Carl Heastie,CarlHeastie,2011-10-02T00:00:00Z,383566622,male,United States of America,,Democratic Party
Carl Levin,SenCarlLevin,,,male,United States of America,,Democratic Party
Carlos A. Giménez,MayorGimenez,2011-07-08T00:00:00Z,331783175,male,Cuba,,Republican Party
Carlos Curbelo,RepCurbelo,,t2070897035,male,United States of America,repcurbelo,Republican Party
Carlos Delgado Altieri,delgadoaltieri,2018-10-01T00:00:00Z,,male,United States of America,charliedelgadoaltieri,Popular Democratic Party
Carlos Guillermo Smith,CarlosGSmith,2009-04-17T00:00:00Z,32313637,male,United States of America,,Democratic Party
Carlos Gutierrez,carlosgutierrez,2017-09-11T00:00:00Z,907355254957715457,male,Cuba,,Republican Party
Carlos Lopez-Cantera,lopezcantera,2010-07-13T00:00:00Z,166401351,male,Spain,carlosforflorida,Republican Party
Carly Fiorina,CarlyFiorina,2009-08-14T00:00:00Z,65691824,female,United States of America,carlyfiorina,Republican Party
Carol Miller,CarolMillerWV,2012-09-23T00:00:00Z,841994444,female,United States of America,,Republican Party
Carol Miller,CarolMillerWV,2019-01-04T00:00:00Z,1081318716573470720,female,United States of America,,Republican Party
Carol Miller,RepCarolMiller,2012-09-23T00:00:00Z,841994444,female,United States of America,,Republican Party
Carol Miller,RepCarolMiller,2019-01-04T00:00:00Z,1081318716573470720,female,United States of America,,Republican Party
Carol Moseley Braun,AmbCMBraun,2020-08-17T00:00:00Z,1295214168681992192,female,United States of America,,Democratic Party
Carol Shea-Porter,RepSheaPorter,2010-03-25T00:00:00Z,126171100,female,United States of America,,Democratic Party
Caroline Glick,CarolineGlick,2011-08-22T00:00:00Z,360086219,female,United States of America,,New Right
Caroline Kennedy,CarolineKennedy,2017-01-17T00:00:00Z,821553841992769536,female,United States of America,,Democratic Party
Carolyn Dykema,CarolynDykema,,,female,United States of America,,Democratic Party
Carolyn Goodman,mayoroflasvegas,2014-03-17T00:00:00Z,2394599778,female,United States of America,mayoroflasvegas,Democratic Party
Carolyn Maloney,RepMaloney,2011-02-28T00:00:00Z,258900199,female,United States of America,repmaloney,Democratic Party
Carrie Ruud,CarrieRuud,2011-07-21T00:00:00Z,339684960,female,United States of America,,Republican Party
Carrie Ruud,CarrieRuud,2011-07-21T00:00:00Z,339684960,female,United States of America,,Republican Party of Minnesota
Casey Cagle,caseycagle,2007-06-27T00:00:00Z,7116142,male,United States of America,casey.cagle,Republican Party
Casey Schreiner,Casey_Schreiner,,,male,United States of America,,Democratic Party
Catherine Cortez Masto,CatherineForNV,2016-12-20T00:00:00Z,811313565760163844,female,United States of America,catherinecortezmastofornv,Democratic Party
Catherine Cortez Masto,SenCortezMasto,2016-12-20T00:00:00Z,811313565760163844,female,United States of America,catherinecortezmastofornv,Democratic Party
Catherine Cortez Masto,CatherineForNV,2015-04-07T00:00:00Z,3145735852,female,United States of America,catherinecortezmastofornv,Democratic Party
Catherine Cortez Masto,SenCortezMasto,2015-04-07T00:00:00Z,3145735852,female,United States of America,catherinecortezmastofornv,Democratic Party
Catherine E. Pugh,MayorPugh50,2009-09-30T00:00:00Z,78744813,female,United States of America,mayorpugh50,Democratic Party
Cathleen Galgiani,SenatorGalgiani,,,female,United States of America,,Democratic Party
Cathleen Galgiani,SenatorGalgiani,,,female,United States of America,,California Democratic Party
Cathy McMorris Rodgers,cathymcmorris,2008-12-08T00:00:00Z,17976923,female,United States of America,cathymcmorris,Republican Party
Cecile Richards,CecileRichards,2008-10-28T00:00:00Z,17011177,female,United States of America,,Democratic Party
Cecilia Muñoz,cecilia44,2013-07-22T00:00:00Z,1613223313,female,United States of America,,Democratic Party
Cedric Richmond,RepRichmond,2011-03-17T00:00:00Z,267854863,male,United States of America,,Democratic Party
Cenk Uygur,cenkuygur,2011-12-05T00:00:00Z,429227921,male,Turkey,,Republican Party
